event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome
EMG_012483,2025-11-26 13:08:00,D08,Medical Emergency,High,15.132561545566915,1,1,0,0,Resolved On-Site
EMG_012484,2025-11-26 14:05:00,D18,Traffic Accident,Medium,21.305363225861125,1,0,0,1,Resolved On-Site
EMG_012485,2025-11-26 15:15:00,D12,Traffic Accident,Medium,17.9076145848683,1,0,0,1,Resolved On-Site
EMG_012486,2025-11-26 18:58:00,D08,Public Safety Incident,Low,22.292499070702316,0,0,0,0,Transported to Hospital
EMG_012487,2025-11-26 20:39:00,D17,Traffic Accident,High,13.903235476628826,1,1,0,1,Resolved On-Site
EMG_012488,2025-11-27 08:40:00,D03,Traffic Accident,Medium,17.864289508656356,1,0,0,1,Transported to Hospital
EMG_012489,2025-11-27 10:22:00,D06,Medical Emergency,Medium,19.309821495074097,1,0,0,0,Transported to Hospital
EMG_012490,2025-11-27 12:36:00,D07,Traffic Accident,Medium,15.186250406750966,1,0,0,1,Transported to Hospital
EMG_012491,2025-11-27 12:58:00,D07,Medical Emergency,Medium,17.818722467715403,1,0,0,0,Transported to Hospital
EMG_012492,2025-11-27 16:30:00,D11,Public Safety Incident,Low,33.352060216810585,0,0,0,0,Resolved On-Site
EMG_012493,2025-11-27 16:59:00,D11,Traffic Accident,High,27.01031931288457,1,1,0,1,Resolved On-Site
EMG_012494,2025-11-27 17:15:00,D07,Public Safety Incident,Medium,24.051229241417005,0,0,0,0,Resolved On-Site
EMG_012495,2025-11-27 17:53:00,D07,Medical Emergency,Medium,22.726894963018673,1,0,0,0,Transported to Hospital
EMG_012496,2025-11-27 22:04:00,D18,Traffic Accident,Medium,20.199136701709282,1,0,0,1,Transported to Hospital
EMG_012497,2025-11-27 23:27:00,D04,Traffic Accident,Low,15.662857371661055,1,0,0,1,Transported to Hospital
EMG_012498,2025-11-28 01:29:00,D20,Traffic Accident,Low,19.410130124546086,1,0,0,1,Resolved On-Site
EMG_012499,2025-11-28 03:03:00,D15,Medical Emergency,High,9.675435550250615,1,1,0,0,Transported to Hospital
EMG_012500,2025-11-28 04:45:00,D13,Medical Emergency,Medium,15.25927660543641,1,0,0,0,Resolved On-Site
EMG_012501,2025-11-28 06:01:00,D13,Traffic Accident,Low,19.48379455568519,1,0,0,1,Resolved On-Site
EMG_012502,2025-11-28 07:42:00,D02,Fire,Medium,24.667864940684904,0,0,0,0,Transported to Hospital
EMG_012503,2025-11-28 07:06:00,D04,Fire,Medium,26.276773865603026,0,0,0,0,Transported to Hospital
EMG_012504,2025-11-28 08:22:00,D12,Medical Emergency,Medium,16.729491287255726,1,0,0,0,Resolved On-Site
EMG_012505,2025-11-28 15:43:00,D04,Traffic Accident,High,18.91830539512924,1,1,0,1,Resolved On-Site
EMG_012506,2025-11-28 16:00:00,D13,Infrastructure Failure,Medium,12.283719712772664,0,0,0,0,Resolved On-Site
EMG_012507,2025-11-28 16:07:00,D13,Medical Emergency,High,10.098444841734953,1,1,0,0,Transported to Hospital
EMG_012508,2025-11-28 18:59:00,D09,Medical Emergency,Low,25.77150231044736,1,0,0,0,Resolved On-Site
EMG_012509,2025-11-29 00:46:00,D06,Public Safety Incident,Medium,13.82201083796638,0,0,0,0,Resolved On-Site
EMG_012510,2025-11-29 04:43:00,D13,Infrastructure Failure,Medium,13.817682975978318,0,0,0,0,Resolved On-Site
EMG_012511,2025-11-29 04:56:00,D13,Medical Emergency,Low,16.743226821180755,1,0,0,0,Transported to Hospital
EMG_012512,2025-11-29 06:35:00,D04,Weather Emergency,Medium,38.55835652040275,0,0,1,0,Resolved On-Site
EMG_012513,2025-11-29 06:21:00,D04,Traffic Accident,Medium,33.91943339275948,1,0,0,1,Transported to Hospital
EMG_012514,2025-11-29 06:04:00,D17,Weather Emergency,Medium,28.969497006334166,0,0,1,0,Resolved On-Site
EMG_012515,2025-11-29 07:03:00,D02,Medical Emergency,Low,38.945691119608945,1,0,0,0,Resolved On-Site
EMG_012516,2025-11-29 07:13:00,D10,Infrastructure Failure,High,23.288766301672066,0,0,0,0,Resolved On-Site
EMG_012517,2025-11-29 07:08:00,D14,Traffic Accident,Low,28.65330078600772,1,0,0,1,Transported to Hospital
EMG_012518,2025-11-29 07:00:00,D19,Traffic Accident,Low,34.41981985243791,1,0,0,1,Resolved On-Site
EMG_012519,2025-11-29 08:09:00,D01,Medical Emergency,Low,38.99494627955663,1,0,0,0,Resolved On-Site
EMG_012520,2025-11-29 08:53:00,D06,Traffic Accident,Medium,31.05207491259903,1,0,0,1,Resolved On-Site
EMG_012521,2025-11-29 08:13:00,D06,Weather Emergency,Medium,32.09779603083184,0,0,1,0,Resolved On-Site
EMG_012522,2025-11-29 08:55:00,D09,Traffic Accident,Medium,34.926419119584864,1,0,0,1,Resolved On-Site
EMG_012523,2025-11-29 08:34:00,D11,Medical Emergency,Low,44.35560773201589,1,0,0,0,Resolved On-Site
EMG_012524,2025-11-29 08:46:00,D12,Traffic Accident,Medium,26.520359445527856,1,0,0,1,Resolved On-Site
EMG_012525,2025-11-29 08:35:00,D13,Traffic Accident,Critical,20.39818966208186,1,1,0,1,Transported to Hospital
EMG_012526,2025-11-29 08:14:00,D20,Traffic Accident,Low,34.79870341795291,1,0,0,1,Resolved On-Site
EMG_012527,2025-11-29 14:10:00,D11,Public Safety Incident,Low,25.8837313189106,0,0,0,0,Resolved On-Site
EMG_012528,2025-11-29 14:14:00,D11,Medical Emergency,Medium,23.812022166591678,1,0,0,0,Resolved On-Site
EMG_012529,2025-11-29 14:31:00,D15,Traffic Accident,Low,16.797450623297287,1,0,0,1,Resolved On-Site
EMG_012530,2025-11-29 14:54:00,D15,Traffic Accident,Low,21.88683411924297,1,0,0,1,Referred to Other Agency
EMG_012531,2025-11-29 18:38:00,D01,Infrastructure Failure,Critical,10.415598224773355,0,0,0,0,Transported to Hospital
EMG_012532,2025-11-29 18:54:00,D08,Medical Emergency,High,9.7325874280929,1,1,0,0,Resolved On-Site
EMG_012533,2025-11-29 20:54:00,D05,Medical Emergency,High,10.58296162993102,1,1,0,0,Resolved On-Site
EMG_012534,2025-11-30 00:41:00,D03,Medical Emergency,Low,15.73866692185552,1,0,0,0,Resolved On-Site
EMG_012535,2025-11-30 00:03:00,D04,Traffic Accident,Low,17.719721091105203,1,0,0,1,Transported to Hospital
EMG_012536,2025-11-30 04:57:00,D11,Traffic Accident,Low,15.12103117084754,1,0,0,1,Transported to Hospital
EMG_012537,2025-11-30 06:10:00,D04,Infrastructure Failure,Medium,19.495992551858105,0,0,0,0,Transported to Hospital
EMG_012538,2025-11-30 06:57:00,D05,Infrastructure Failure,Medium,18.46859861400461,0,0,0,0,Resolved On-Site
EMG_012539,2025-11-30 08:00:00,D05,Medical Emergency,Medium,17.973024854292998,1,0,0,0,Resolved On-Site
EMG_012540,2025-11-30 08:48:00,D10,Medical Emergency,Low,23.291787796219296,1,0,0,0,Resolved On-Site
EMG_012541,2025-11-30 16:54:00,D01,Medical Emergency,Medium,21.549385856513986,1,0,0,0,Resolved On-Site
EMG_012542,2025-11-30 18:56:00,D20,Medical Emergency,Low,19.2260204426987,1,0,0,0,Resolved On-Site
EMG_012543,2025-11-30 21:32:00,D13,Traffic Accident,High,12.701146815611333,1,1,0,1,Transported to Hospital
EMG_012544,2025-11-30 21:00:00,D16,Traffic Accident,Low,17.602308092761703,1,0,0,1,Resolved On-Site
EMG_012545,2025-11-30 21:07:00,D16,Traffic Accident,Low,17.716949637834656,1,0,0,1,Resolved On-Site
EMG_012546,2025-11-30 22:55:00,D04,Medical Emergency,Critical,10.858990495559128,1,1,0,0,Transported to Hospital
EMG_012547,2025-12-01 01:43:00,D12,Medical Emergency,Medium,12.609461912432781,1,0,0,0,Resolved On-Site
EMG_012548,2025-12-01 12:58:00,D20,Traffic Accident,High,14.2277313357077,1,1,0,1,Transported to Hospital
EMG_012549,2025-12-01 13:59:00,D13,Medical Emergency,Medium,16.986350789069412,1,0,0,0,Transported to Hospital
EMG_012550,2025-12-01 13:36:00,D13,Public Safety Incident,Low,13.386648914773847,0,0,0,0,Resolved On-Site
EMG_012551,2025-12-01 15:56:00,D15,Fire,Medium,17.5714537608407,0,0,0,0,Resolved On-Site
EMG_012552,2025-12-01 16:09:00,D09,Traffic Accident,Low,31.690748180048004,1,0,0,1,Transported to Hospital
EMG_012553,2025-12-01 16:54:00,D15,Medical Emergency,Low,25.141155113052374,1,0,0,0,Resolved On-Site
EMG_012554,2025-12-01 17:29:00,D19,Fire,Low,25.27130960590995,0,0,0,0,Resolved On-Site
EMG_012555,2025-12-01 20:21:00,D09,Medical Emergency,Medium,23.397104772427042,1,0,0,0,Transported to Hospital
EMG_012556,2025-12-01 21:36:00,D07,Traffic Accident,Medium,15.806015306996475,1,0,0,1,Resolved On-Site
EMG_012557,2025-12-01 21:32:00,D07,Traffic Accident,Low,24.452359202368953,1,0,0,1,Transported to Hospital
EMG_012558,2025-12-02 00:34:00,D20,Traffic Accident,Low,20.988268236753104,1,0,0,1,Transported to Hospital
EMG_012559,2025-12-02 05:29:00,D06,Medical Emergency,Critical,4.167486958831489,1,1,0,0,Resolved On-Site
EMG_012560,2025-12-02 05:03:00,D12,Traffic Accident,Low,18.366427784138438,1,0,0,1,Resolved On-Site
EMG_012561,2025-12-02 06:59:00,D19,Medical Emergency,High,14.84217291308645,1,1,0,0,Transported to Hospital
EMG_012562,2025-12-02 08:26:00,D06,Traffic Accident,Low,25.77942137988555,1,0,0,1,Transported to Hospital
EMG_012563,2025-12-02 10:08:00,D15,Traffic Accident,Low,22.34884029531222,1,0,0,1,Resolved On-Site
EMG_012564,2025-12-02 12:52:00,D15,Medical Emergency,High,17.50474293985249,1,1,0,0,Resolved On-Site
EMG_012565,2025-12-02 15:16:00,D08,Traffic Accident,Medium,15.417615105254791,1,0,0,1,Resolved On-Site
EMG_012566,2025-12-02 15:08:00,D19,Infrastructure Failure,Medium,15.494145683017777,0,0,0,0,Resolved On-Site
EMG_012567,2025-12-02 17:37:00,D15,Fire,Medium,23.19548944805779,0,0,0,0,Resolved On-Site
EMG_012568,2025-12-02 18:18:00,D04,Medical Emergency,Low,28.428947879240656,1,0,0,0,Resolved On-Site
EMG_012569,2025-12-02 20:43:00,D11,Medical Emergency,Low,26.26964241230211,1,0,0,0,Transported to Hospital
EMG_012570,2025-12-02 23:59:00,D08,Public Safety Incident,Low,12.326494370873037,0,0,0,0,Resolved On-Site
EMG_012571,2025-12-03 01:56:00,D10,Infrastructure Failure,Low,16.29650870380817,0,0,0,0,Transported to Hospital
EMG_012572,2025-12-03 01:57:00,D18,Medical Emergency,Low,19.12050152069685,1,0,0,0,Resolved On-Site
EMG_012573,2025-12-03 02:40:00,D16,Medical Emergency,Low,17.5007328155421,1,0,0,0,Resolved On-Site
EMG_012574,2025-12-03 02:37:00,D17,Traffic Accident,Low,14.349315125089705,1,0,0,1,Resolved On-Site
EMG_012575,2025-12-03 04:35:00,D04,Medical Emergency,Medium,11.368617370461934,1,0,0,0,Transported to Hospital
EMG_012576,2025-12-03 06:53:00,D18,Traffic Accident,Medium,22.495581324255685,1,0,0,1,Transported to Hospital
EMG_012577,2025-12-03 10:32:00,D03,Medical Emergency,Medium,15.42819261024888,1,0,0,0,Resolved On-Site
EMG_012578,2025-12-03 10:20:00,D03,Medical Emergency,Low,17.326961513722132,1,0,0,0,Resolved On-Site
EMG_012579,2025-12-03 10:58:00,D17,Public Safety Incident,High,16.746179140637402,0,0,0,0,Transported to Hospital
EMG_012580,2025-12-03 15:43:00,D08,Medical Emergency,Low,15.653227693470619,1,0,0,0,Transported to Hospital
EMG_012581,2025-12-03 16:29:00,D05,Traffic Accident,Medium,24.705342282522064,1,0,0,1,Referred to Other Agency
EMG_012582,2025-12-03 16:05:00,D19,Medical Emergency,Medium,25.577409297980207,1,0,0,0,Resolved On-Site
EMG_012583,2025-12-03 17:49:00,D15,Traffic Accident,Low,26.685995500977214,1,0,0,1,Resolved On-Site
EMG_012584,2025-12-03 17:16:00,D17,Infrastructure Failure,High,18.33956635588846,0,0,0,0,Resolved On-Site
EMG_012585,2025-12-03 18:23:00,D02,Traffic Accident,High,41.42536923345787,1,1,0,1,Transported to Hospital
EMG_012586,2025-12-03 18:39:00,D10,Weather Emergency,Low,38.43188928589005,0,0,1,0,Resolved On-Site
EMG_012587,2025-12-03 18:51:00,D13,Weather Emergency,Medium,30.81396796438114,0,0,1,0,Resolved On-Site
EMG_012588,2025-12-03 19:14:00,D10,Medical Emergency,Medium,36.89847929417901,1,0,0,0,Resolved On-Site
EMG_012589,2025-12-03 19:32:00,D13,Medical Emergency,Medium,33.09338512780296,1,0,0,0,Transported to Hospital
EMG_012590,2025-12-03 19:45:00,D20,Traffic Accident,Medium,39.483770366466246,1,0,0,1,Resolved On-Site
EMG_012591,2025-12-03 20:24:00,D01,Fire,Medium,36.82010086008147,0,0,0,0,Resolved On-Site
EMG_012592,2025-12-03 20:03:00,D05,Public Safety Incident,Medium,39.56264718719035,0,0,0,0,Referred to Other Agency
EMG_012593,2025-12-03 20:40:00,D05,Weather Emergency,Medium,38.144280585867925,0,0,1,0,Transported to Hospital
EMG_012594,2025-12-03 20:36:00,D08,Public Safety Incident,Low,38.34741901787888,0,0,0,0,Transported to Hospital
EMG_012595,2025-12-03 20:25:00,D10,Weather Emergency,Low,29.375329421314913,0,0,1,0,Resolved On-Site
EMG_012596,2025-12-03 20:29:00,D16,Medical Emergency,High,28.365854911461895,1,1,0,0,Resolved On-Site
EMG_012597,2025-12-03 20:06:00,D17,Traffic Accident,Medium,32.901348444293696,1,0,0,1,Transported to Hospital
EMG_012598,2025-12-03 21:08:00,D04,Traffic Accident,Medium,24.10520405221345,1,0,0,1,Resolved On-Site
EMG_012599,2025-12-03 21:27:00,D08,Traffic Accident,Medium,18.151812783167266,1,0,0,1,Resolved On-Site
EMG_012600,2025-12-04 05:28:00,D03,Medical Emergency,Low,15.71857692101056,1,0,0,0,Resolved On-Site
EMG_012601,2025-12-04 07:44:00,D12,Traffic Accident,Low,23.568275367171317,1,0,0,1,Transported to Hospital
EMG_012602,2025-12-04 07:25:00,D18,Medical Emergency,High,18.244875037067864,1,1,0,0,Resolved On-Site
EMG_012603,2025-12-04 09:28:00,D19,Medical Emergency,Medium,18.887450452134207,1,0,0,0,Resolved On-Site
EMG_012604,2025-12-04 11:35:00,D11,Traffic Accident,Low,29.315387041556868,1,0,0,1,Resolved On-Site
EMG_012605,2025-12-04 11:51:00,D11,Public Safety Incident,High,21.7260876826007,0,0,0,0,Resolved On-Site
EMG_012606,2025-12-04 14:59:00,D17,Public Safety Incident,Low,19.768971802784794,0,0,0,0,Resolved On-Site
EMG_012607,2025-12-04 17:02:00,D02,Medical Emergency,Low,27.46493125927481,1,0,0,0,Resolved On-Site
EMG_012608,2025-12-04 18:44:00,D06,Traffic Accident,High,20.786800608991754,1,1,0,1,Resolved On-Site
EMG_012609,2025-12-04 19:46:00,D04,Traffic Accident,High,23.11812235310495,1,1,0,1,Transported to Hospital
EMG_012610,2025-12-04 23:55:00,D09,Fire,Low,12.062603710559078,0,0,0,0,Resolved On-Site
EMG_012611,2025-12-05 04:26:00,D11,Traffic Accident,Medium,12.579054631584466,1,0,0,1,Resolved On-Site
EMG_012612,2025-12-05 07:01:00,D20,Medical Emergency,Medium,18.395572373251643,1,0,0,0,Transported to Hospital
EMG_012613,2025-12-05 07:00:00,D20,Infrastructure Failure,Medium,19.725079230422118,0,0,0,0,Resolved On-Site
EMG_012614,2025-12-05 08:47:00,D09,Medical Emergency,Medium,24.811330476477803,1,0,0,0,Referred to Other Agency
EMG_012615,2025-12-05 11:03:00,D13,Medical Emergency,Low,21.890812893561364,1,0,0,0,Resolved On-Site
EMG_012616,2025-12-05 11:47:00,D13,Traffic Accident,High,11.762155867736231,1,1,0,1,Resolved On-Site
EMG_012617,2025-12-05 11:54:00,D13,Traffic Accident,Medium,16.55596880683484,1,0,0,1,Transported to Hospital
EMG_012618,2025-12-05 17:00:00,D10,Medical Emergency,Low,17.87780976589278,1,0,0,0,Transported to Hospital
EMG_012619,2025-12-05 20:41:00,D14,Medical Emergency,Low,16.62181180427116,1,0,0,0,Resolved On-Site
EMG_012620,2025-12-05 23:42:00,D16,Medical Emergency,Medium,13.733008865751987,1,0,0,0,Transported to Hospital
EMG_012621,2025-12-06 02:24:00,D02,Weather Emergency,Medium,26.690214012860043,0,0,1,0,Resolved On-Site
EMG_012622,2025-12-06 02:07:00,D03,Medical Emergency,Low,26.578865779370904,1,0,0,0,Resolved On-Site
EMG_012623,2025-12-06 02:34:00,D03,Traffic Accident,Low,31.59965105812488,1,0,0,1,Resolved On-Site
EMG_012624,2025-12-06 02:27:00,D04,Weather Emergency,Low,26.600674528693496,0,0,1,0,Resolved On-Site
EMG_012625,2025-12-06 02:20:00,D10,Traffic Accident,Low,25.158111406178794,1,0,0,1,Resolved On-Site
EMG_012626,2025-12-06 02:08:00,D12,Medical Emergency,Medium,28.167994711230065,1,0,0,0,Resolved On-Site
EMG_012627,2025-12-06 02:41:00,D12,Traffic Accident,Medium,23.935764113908856,1,0,0,1,Resolved On-Site
EMG_012628,2025-12-06 02:52:00,D14,Traffic Accident,Medium,23.22898190811313,1,0,0,1,Resolved On-Site
EMG_012629,2025-12-06 02:50:00,D14,Weather Emergency,High,20.014399588090242,0,0,1,0,Resolved On-Site
EMG_012630,2025-12-06 02:48:00,D15,Infrastructure Failure,Critical,20.131364590577384,0,0,0,0,Transported to Hospital
EMG_012631,2025-12-06 02:55:00,D15,Traffic Accident,Medium,26.038946398548287,1,0,0,1,Transported to Hospital
EMG_012632,2025-12-06 02:22:00,D15,Weather Emergency,Low,26.97925933615511,0,0,1,0,Resolved On-Site
EMG_012633,2025-12-06 03:02:00,D05,Traffic Accident,High,19.2912327059893,1,1,0,1,Resolved On-Site
EMG_012634,2025-12-06 03:43:00,D05,Traffic Accident,Medium,23.421351395842674,1,0,0,1,Transported to Hospital
EMG_012635,2025-12-06 03:48:00,D07,Medical Emergency,High,24.283061229550977,1,1,0,0,Resolved On-Site
EMG_012636,2025-12-06 03:32:00,D07,Weather Emergency,Low,29.74150685489279,0,0,1,0,Resolved On-Site
EMG_012637,2025-12-06 03:57:00,D07,Weather Emergency,High,23.431604440699452,0,0,1,0,Transported to Hospital
EMG_012638,2025-12-06 03:20:00,D09,Medical Emergency,Low,26.58551351278745,1,0,0,0,Resolved On-Site
EMG_012639,2025-12-06 03:16:00,D11,Public Safety Incident,Medium,28.147178999090148,0,0,0,0,Transported to Hospital
EMG_012640,2025-12-06 03:22:00,D11,Traffic Accident,Critical,19.941980984764314,1,1,0,1,Transported to Hospital
EMG_012641,2025-12-06 03:14:00,D11,Medical Emergency,Medium,31.24025265957083,1,0,0,0,Transported to Hospital
EMG_012642,2025-12-06 03:17:00,D20,Public Safety Incident,High,25.57352946530599,0,0,0,0,Transported to Hospital
EMG_012643,2025-12-06 04:54:00,D18,Medical Emergency,Low,15.775633687439147,1,0,0,0,Transported to Hospital
EMG_012644,2025-12-06 04:38:00,D18,Public Safety Incident,Low,15.699773873728223,0,0,0,0,Transported to Hospital
EMG_012645,2025-12-06 06:22:00,D15,Infrastructure Failure,Low,19.726764435353555,0,0,0,0,Transported to Hospital
EMG_012646,2025-12-06 07:49:00,D18,Traffic Accident,Medium,20.193053768485687,1,0,0,1,Transported to Hospital
EMG_012647,2025-12-06 11:08:00,D19,Fire,Low,22.654223508836893,0,0,0,0,Resolved On-Site
EMG_012648,2025-12-06 13:13:00,D16,Traffic Accident,Low,18.832455875232146,1,0,0,1,Resolved On-Site
EMG_012649,2025-12-06 18:37:00,D20,Medical Emergency,Medium,18.10292843632263,1,0,0,0,Resolved On-Site
EMG_012650,2025-12-06 18:15:00,D20,Traffic Accident,Medium,17.984339524409478,1,0,0,1,Resolved On-Site
EMG_012651,2025-12-06 19:06:00,D11,Medical Emergency,Medium,20.44068382894059,1,0,0,0,Resolved On-Site
EMG_012652,2025-12-06 21:06:00,D13,Traffic Accident,High,8.46151627439385,1,1,0,1,Transported to Hospital
EMG_012653,2025-12-07 01:27:00,D13,Medical Emergency,High,5.532789702633654,1,1,0,0,Resolved On-Site
EMG_012654,2025-12-07 04:20:00,D17,Traffic Accident,Critical,2.727191920171878,1,1,0,1,Transported to Hospital
EMG_012655,2025-12-07 11:25:00,D16,Medical Emergency,Medium,13.203000115489981,1,0,0,0,Resolved On-Site
EMG_012656,2025-12-07 15:08:00,D01,Medical Emergency,Medium,19.493393240219437,1,0,0,0,Referred to Other Agency
EMG_012657,2025-12-07 15:53:00,D15,Medical Emergency,Low,17.96276165214467,1,0,0,0,Resolved On-Site
EMG_012658,2025-12-07 23:02:00,D09,Medical Emergency,High,8.77073674373756,1,1,0,0,Resolved On-Site
EMG_012659,2025-12-08 09:49:00,D09,Medical Emergency,Medium,28.45105787928199,1,0,0,0,Transported to Hospital
EMG_012660,2025-12-08 16:24:00,D19,Medical Emergency,Medium,17.553681372430205,1,0,0,0,Transported to Hospital
EMG_012661,2025-12-08 20:13:00,D04,Medical Emergency,Medium,18.168128862222055,1,0,0,0,Resolved On-Site
EMG_012662,2025-12-08 22:48:00,D19,Fire,Low,22.382756322085015,0,0,0,0,Resolved On-Site
EMG_012663,2025-12-08 23:25:00,D15,Medical Emergency,Low,15.409282664364612,1,0,0,0,Transported to Hospital
EMG_012664,2025-12-09 07:12:00,D20,Public Safety Incident,Medium,24.62991151708911,0,0,0,0,Resolved On-Site
EMG_012665,2025-12-09 10:42:00,D20,Fire,Medium,19.22288866712319,0,0,0,0,Resolved On-Site
EMG_012666,2025-12-09 13:21:00,D19,Fire,Low,24.32362623590816,0,0,0,0,Resolved On-Site
EMG_012667,2025-12-09 15:10:00,D17,Medical Emergency,High,15.263395551014524,1,1,0,0,Transported to Hospital
EMG_012668,2025-12-09 20:39:00,D13,Traffic Accident,Medium,13.620236102587823,1,0,0,1,Transported to Hospital
EMG_012669,2025-12-09 20:04:00,D17,Fire,Medium,17.429123492063233,0,0,0,0,Transported to Hospital
EMG_012670,2025-12-09 22:50:00,D17,Medical Emergency,Low,20.325776700596904,1,0,0,0,Resolved On-Site
EMG_012671,2025-12-10 00:21:00,D19,Medical Emergency,Low,15.592304882950359,1,0,0,0,Transported to Hospital
EMG_012672,2025-12-10 04:24:00,D18,Traffic Accident,Low,13.192971687101805,1,0,0,1,Resolved On-Site
EMG_012673,2025-12-10 06:37:00,D02,Traffic Accident,Medium,19.685387342715504,1,0,0,1,Referred to Other Agency
EMG_012674,2025-12-10 06:43:00,D02,Medical Emergency,Low,20.432218791708415,1,0,0,0,Resolved On-Site
EMG_012675,2025-12-10 07:21:00,D14,Public Safety Incident,Low,25.502066056804704,0,0,0,0,Resolved On-Site
EMG_012676,2025-12-10 07:53:00,D19,Traffic Accident,Medium,22.434204767121198,1,0,0,1,Transported to Hospital
EMG_012677,2025-12-10 08:12:00,D14,Traffic Accident,High,18.93583956821582,1,1,0,1,Resolved On-Site
EMG_012678,2025-12-10 08:27:00,D14,Infrastructure Failure,Medium,21.190536019861586,0,0,0,0,Transported to Hospital
EMG_012679,2025-12-10 13:07:00,D13,Medical Emergency,Low,16.494145275890233,1,0,0,0,Resolved On-Site
EMG_012680,2025-12-10 13:12:00,D13,Traffic Accident,Medium,11.22992751440932,1,0,0,1,Referred to Other Agency
EMG_012681,2025-12-10 15:53:00,D01,Medical Emergency,High,18.03716521083373,1,1,0,0,Resolved On-Site
EMG_012682,2025-12-10 15:47:00,D01,Traffic Accident,High,15.38279554109526,1,1,0,1,Resolved On-Site
EMG_012683,2025-12-10 17:38:00,D06,Medical Emergency,Medium,23.056814555470506,1,0,0,0,Resolved On-Site
EMG_012684,2025-12-10 17:02:00,D16,Medical Emergency,Low,21.10467668490477,1,0,0,0,Transported to Hospital
EMG_012685,2025-12-10 20:44:00,D15,Traffic Accident,Low,22.745829867400445,1,0,0,1,Resolved On-Site
EMG_012686,2025-12-10 21:22:00,D02,Traffic Accident,Low,23.750251596044045,1,0,0,1,Resolved On-Site
EMG_012687,2025-12-10 22:19:00,D09,Public Safety Incident,Low,20.52649620459613,0,0,0,0,Resolved On-Site
EMG_012688,2025-12-10 22:36:00,D17,Medical Emergency,Medium,17.47628427572323,1,0,0,0,Resolved On-Site
EMG_012689,2025-12-11 08:05:00,D05,Traffic Accident,Medium,25.367098686962585,1,0,0,1,Transported to Hospital
EMG_012690,2025-12-11 09:39:00,D07,Medical Emergency,Medium,24.0266690118819,1,0,0,0,Referred to Other Agency
EMG_012691,2025-12-11 12:25:00,D15,Traffic Accident,Low,17.07289383923353,1,0,0,1,Resolved On-Site
EMG_012692,2025-12-11 13:11:00,D11,Medical Emergency,High,20.968811883443216,1,1,0,0,Resolved On-Site
EMG_012693,2025-12-11 20:18:00,D11,Medical Emergency,Medium,29.87041761317201,1,0,0,0,Resolved On-Site
EMG_012694,2025-12-11 20:51:00,D11,Medical Emergency,Low,33.06208104764543,1,0,0,0,Transported to Hospital
EMG_012695,2025-12-11 22:30:00,D20,Traffic Accident,Low,21.238961150210045,1,0,0,1,Transported to Hospital
EMG_012696,2025-12-11 23:48:00,D01,Public Safety Incident,Low,18.842415047375056,0,0,0,0,Transported to Hospital
EMG_012697,2025-12-11 23:36:00,D13,Medical Emergency,Critical,4.91195949469363,1,1,0,0,Resolved On-Site
EMG_012698,2025-12-12 05:04:00,D09,Medical Emergency,High,11.600994366352825,1,1,0,0,Resolved On-Site
EMG_012699,2025-12-12 08:44:00,D02,Public Safety Incident,Low,26.77956725974478,0,0,0,0,Resolved On-Site
EMG_012700,2025-12-12 09:31:00,D11,Infrastructure Failure,High,29.97359435331749,0,0,0,0,Resolved On-Site
EMG_012701,2025-12-12 14:54:00,D08,Medical Emergency,Medium,14.15873900539972,1,0,0,0,Transported to Hospital
EMG_012702,2025-12-12 16:43:00,D05,Weather Emergency,High,39.65899632566798,0,0,1,0,Resolved On-Site
EMG_012703,2025-12-12 16:55:00,D06,Traffic Accident,Medium,42.77251792645234,1,0,0,1,Transported to Hospital
EMG_012704,2025-12-12 16:32:00,D10,Public Safety Incident,Low,35.72985838487895,0,0,0,0,Transported to Hospital
EMG_012705,2025-12-12 16:53:00,D11,Traffic Accident,High,43.927539309734044,1,1,0,1,Transported to Hospital
EMG_012706,2025-12-12 16:32:00,D12,Traffic Accident,Medium,32.842548399783986,1,0,0,1,Resolved On-Site
EMG_012707,2025-12-12 16:43:00,D12,Traffic Accident,Low,35.97756722264803,1,0,0,1,Resolved On-Site
EMG_012708,2025-12-12 16:25:00,D12,Weather Emergency,Low,37.80406141120559,0,0,1,0,Resolved On-Site
EMG_012709,2025-12-12 16:21:00,D13,Traffic Accident,Low,32.18359684362353,1,0,0,1,Resolved On-Site
EMG_012710,2025-12-12 16:28:00,D13,Public Safety Incident,Low,33.48717923497035,0,0,0,0,Transported to Hospital
EMG_012711,2025-12-12 16:36:00,D15,Weather Emergency,Low,45.861619852792785,0,0,1,0,Resolved On-Site
EMG_012712,2025-12-12 16:37:00,D18,Traffic Accident,Medium,44.51578966045051,1,0,0,1,Resolved On-Site
EMG_012713,2025-12-12 16:31:00,D20,Traffic Accident,Low,40.41231249989131,1,0,0,1,Transported to Hospital
EMG_012714,2025-12-12 17:01:00,D06,Traffic Accident,Medium,47.545294790628716,1,0,0,1,Resolved On-Site
EMG_012715,2025-12-12 17:48:00,D11,Weather Emergency,Medium,46.63719878062284,0,0,1,0,Resolved On-Site
EMG_012716,2025-12-12 17:18:00,D13,Public Safety Incident,High,24.89512885605829,0,0,0,0,Transported to Hospital
